city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_dew_point_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
iq,52,0.2775,0.3043667,0.2356556,0.2894333,43.67,296.571428571,295.94,294.2,222,96.6271428571,4.8,26.9,8.6,33.2,22,54.7,9.174765085248575
iq,1,0.3677429,0.3201429,0.3127714,0.3882571,10.08,298.875714286,294.698571429,293.2,44.87,80.4528571429,10.5142857143,27.85,12.35,36,21.2,0,8.189846380557539
iq,2,0.2194429,0.2352833,0.2000286,0.2779857,48.87,298.168571429,296.037142857,295,134.5,89.6757142857,8.1,27.8333333333,10.8,34.4,21.5,33,13.331366602002864
iq,3,0.2611286,0.2940286,0.2393286,0.3210571,51.12,298.012857143,295.991428571,292.4,28.9,90.4542857143,9.38571428571,27.6333333333,10.4666666667,34.1,21,40.9,11.43882302809037
iq,4,0.2402,0.2538286,0.2092286,0.2298429,53.22,298.424285714,294.29,293.1,9.4,80.1285714286,10.2571428571,27.45,11.4,35,21.2,9.9,15.266509603360774
iq,5,0.1724286,0.1657857,0.1928286,0.1904,50.2,297.481428571,295.764285714,291.9,98.7,91.44,8.31428571429,28,11.4,34,20.5,34.3,13.259499375788547
iq,6,0.3101429,0.2193286,0.1789571,0.3013429,43.54,298.025714286,296.27,292.3,62.8,91.3385714286,9.58571428571,27,11.05,33,21,0.5,11.273287574453718
iq,7,0.2876429,0.2826143,0.2644571,0.3459714,60.97,297.587142857,296.56,294.3,280.42,94.5785714286,8,27.4333333333,11.5333333333,33.6,21,41.2,14.159930360731158
iq,8,0.1665714,0.1742714,0.1805,0.1536429,76.73,297.751428571,296.784285714,292.6,45.9,94.8542857143,8.67142857143,27.95,10.8,34.2,21,9,9.600930374271925
iq,9,0.2160167,0.2520333,0.2109167,0.3020167,42.18,297.561428571,296.878571429,294.6,126.8,96.3828571429,6.35714285714,27.4666666667,11.5666666667,34.2,20.5,13.3,9.376749902431426
iq,10,0.2821,0.2399143,0.2339,0.3507,101.98,297.341428571,296.247142857,293.4,87.4,94.4485714286,7.78571428571,26.7,9.16666666667,33.4,21.4,22,5.321452917917139
iq,11,0.3512429,0.3383286,0.3577857,0.3826429,49.58,297.991428571,296.22,293.2,54.1,91.1857142857,8.92857142857,27,10.75,35,21.2,1.8,2.2198707500330705
iq,12,0.1382571,0.1547143,0.1428286,0.1930857,71.69,297.602857143,296.712857143,294.2,73.7,95.4257142857,7.61428571429,27.7571428571,10.8571428571,35.2,21,44.9,8.253443289709567
iq,13,0.2292,0.2304,0.1851286,0.2082857,54.37,297.55,296.714285714,293.5,67.28,95.56,6.54285714286,26.9,10.5666666667,33,21.4,5.4,6.844427673508413
iq,14,0.3128143,0.3191714,0.3774571,0.3847857,72.16,298.044285714,296.971428571,293.5,82.1,94.5657142857,8.65714285714,27.9,9.7,34.2,20.6,47,0.46980899370134566
iq,15,0.2731833,0.3287,0.2243571,0.3501714,64.17,296.652857143,296.205714286,293.4,81.2,97.5985714286,5.32857142857,26.1,9.2,33.4,21.2,48.8,5.891922045537623
iq,16,0.2215571,0.2313714,0.1462571,0.1660429,112.69,296.714285714,296.192857143,293.5,101,97.3,5.51428571429,27.15,9.25,34.4,21.8,8.1,11.279724077025636
iq,17,0.2891,0.35406,0.1965571,0.2656857,89.33,297.277142857,296.77,292.8,97.2,97.3014285714,7.65714285714,28.1,10.2,33.2,22.3,24,7.764118568276306
iq,18,0.2470143,0.2773714,0.2767571,0.2252857,111.09,297.55,297.084285714,293.9,101.6,97.4814285714,6.18571428571,27.425,10.1,33.2,21.2,17.5,6.541876201958292
iq,19,0.2356143,0.36116,0.2586286,0.3281,53.29,295.50285714300003,294.28,291.9,42.6,93.8528571429,5.7,26.3,8.55,30.8,21.5,39.3,4.002665583052792
iq,20,0.1068857,0.1086571,0.1276429,0.1072857,135.1,296.158571429,295.59,291.6,69.5,96.9114285714,5.77142857143,27,8.26666666667,32.6,22.5,18,4.982232289039896
iq,21,0.2827571,0.2121714,0.2726429,0.3207,105.13,297.54,295.931428571,292.2,35.9,92.1285714286,9.54285714286,27,8.26666666667,33.2,22.5,38.1,-0.7291926210826496
iq,22,0.1145857,0.1302714,0.1424857,0.2094857,28.1,296.657142857,295.432857143,292.9,36.5,93.81,8.07142857143,27,8.26666666667,33.4,22.5,23.4,3.8678311668321186
iq,23,0.2767571,0.2575857,0.1826571,0.3158571,152.32,295.778571429,294.741428571,291.7,36.7,94.9485714286,6.15714285714,27,8.26666666667,31.4,22.5,27.2,4.156736298998609
iq,24,0.33932,0.26412,0.3501,0.3288,54.27,297.388571429,295.304285714,291.6,178.1,90.09,9.32857142857,27,8.26666666667,33.6,22.5,4.1,2.4758919350284216
iq,25,0.1635429,0.2133143,0.1999571,0.2143286,59.54,294.554285714,293.484285714,290.5,44.7,94.75,5.72857142857,27,8.26666666667,32.2,22.5,35.8,7.760293776878061
iq,26,0.1782429,0.1938714,0.2064714,0.1768143,42.4,296.185714286,294.762857143,290.4,64.2,92.5014285714,8.14285714286,27,8.26666666667,33.2,22.5,9.6,4.59141179964131
iq,27,0.1397571,0.13925,0.116,0.1848571,31.44,295.551428571,294.848571429,291.3,54,96.4942857143,7.34285714286,27,8.26666666667,29.6,22.5,17.2,7.030460399296228
iq,28,0.3302,0.3348429,0.3249571,0.3198429,19.52,295.554285714,293.251428571,290.6,25.7,88.7785714286,9.27142857143,27,8.26666666667,31.8,19.5,21.1,2.3685840041698256
iq,29,0.2778714,0.2915143,0.2991143,0.3904714,70.29,297.205714286,294.161428571,290.9,24.8,85.5657142857,10.5571428571,26.85,11.7,34,20.6,16.3,0.7406698933744771
iq,30,0.2031571,0.1922714,0.2074,0.2488833,105.88,296.485714286,294.448571429,291.3,19.6,90.0714285714,10.5142857143,26.7333333333,10.6333333333,33,21,38.8,5.935913436121481
iq,31,0.3812714,0.3726833,0.3742429,0.4643571,14.96,296.798571429,293.864285714,291.1,27.3,86.0828571429,10.7571428571,27.4333333333,11.6,33.4,20.8,5.1,2.449427147370635
iq,32,0.3229143,0.3349429,0.2934714,0.3355,7.3,297.454285714,294.522857143,290.9,79.9,86.3557142857,11.6428571429,27.02,11.56,34.2,20.4,5.1,3.9887082093629864
iq,33,0.2866429,0.2679667,0.2945571,0.3465429,24.95,297.928571429,292.11,291.6,10.4,73.6757142857,11.6714285714,27.85,11.95,34.8,21.2,11.2,3.754683276856529
iq,34,0.3120857,0.2748,0.2536,0.2944571,24.3,297.938571429,293.695714286,291.8,24.3,80.4857142857,11.8,28.75,12.15,35.2,17.4,23.9,3.597092964435344
iq,35,0.3227286,0.3295429,0.2857571,0.3432857,30.18,298.15,293.241428571,290.9,14.4,77.5371428571,13.2,28.1,12.2,34.2,17.8,25.1,2.8739707729195985
iq,36,0.272,0.2638,0.2696143,0.2356143,23.04,297.72,293.715714286,291.8,11.4,80.79,12.6571428571,27.8,12.2333333333,34.8,21.6,12.9,8.502822120270682
iq,37,0.1696286,0.1409,0.1158,0.1237857,60.78,298.628571429,294.987142857,292.4,64.5,82.5842857143,11.0428571429,27.5333333333,11.3666666667,34.4,21.5,66,8.923328453257907
iq,38,0.4299857,0.4121571,0.2781286,0.4019429,56.19,297.778571429,295.05,291.7,107.8,87.59,12.0142857143,27.65,10.65,33.8,21.4,29,6.642258732692863
iq,39,0.3460143,0.2842714,0.3458143,0.36870000000000003,55.53,298.015714286,295.832857143,292,90.9,89.4428571429,10.2714285714,26.8,7.3,33.3,22.2,29,15.327667282171584
iq,40,0.3865,0.3082714,0.4066143,0.3867429,62.22,297.098571429,295.755714286,291.9,47.5,93.28,8.27142857143,27.525,11,34.2,21.1,38.8,8.115448867613342
iq,41,0.2673,0.2528143,0.2181429,0.2967,43.29,298.13,296.34,293,52.3,91.2657142857,9.8,27.75,10.6,33.7,21.4,36.8,10.705254361761327
iq,42,0.2488,0.2852857,0.2442571,0.2892143,51.74,299.761428571,296.897142857,295.5,35.7,86.1985714286,9.98571428571,28.975,10.9,34.7,22.8,10.2,16.776208844408
iq,43,0.4231714,0.4198429,0.4419143,0.4397571,36.09,298.027142857,296.235714286,292.2,130,90.9985714286,11.1142857143,27.2333333333,11.5,34.2,21.2,61.7,10.947452290802195
iq,44,0.4194,0.3701571,0.3908143,0.3687571,25.73,298.482857143,296.044285714,291.3,51.2,88.5042857143,11.7285714286,28.75,12.45,35.5,21.4,43.2,5.66528329077811
iq,45,0.2752714,0.2726571,0.2768429,0.2208429,61.75,298.584285714,296.392857143,292.7,69,89.7214285714,11.7428571429,28.8,12,35.2,21.2,9.1,8.194239471873162
iq,46,0.1729286,0.2871167,0.1900857,0.2068429,64.85,297.925714286,296.644285714,294,243.6,93.3114285714,7.4,27.6,10.8666666667,33.8,21.1,27.5,18.531708249905503
iq,47,0.3111167,0.346,0.3280429,0.2765143,75.37,298.181428571,296.66,294.5,59.9,92.7,8.5,27.375,11.175,34.2,20.7,92,14.181056635931254
iq,48,0.3528857,0.3375333,0.3185143,0.3172,61.58,298.792857143,296.471428571,294.2,40,88.8828571429,9.35714285714,28.45,11.675,35.1,22,11.9,7.3779137180125325
iq,49,0.2277143,0.2261714,0.2731857,0.2364286,72.47,298.235714286,296.592857143,294.3,50.2,91.9528571429,9.14285714286,28.3,9.7,34.2,21.8,6.4,11.763708965389357
iq,50,0.2814857,0.2953,0.215,0.3746857,50.22,297.561428571,296.428571429,292.7,89.5,94.2557142857,7.41428571429,27.2,11.1,33.3,21.7,23.1,24.131758490229814
iq,51,0.3317,0.3049,0.28745,0.2900143,104.91,297.221428571,296.375714286,293,172,95.78,7.31428571429,27.7,9.96666666667,33.8,22.5,47.2,8.55051553682171
iq,52,0.1926,0.2411,0.2246625,0.18485,83.53,298.224285714,296.87,294,120.4,93.2642857143,8.17142857143,28.5,11,34,22.2,57.2,7.252595697451927
iq,1,0.2208857,0.2357286,0.2602714,0.3218143,55.26,296.638571429,296.134285714,293.8,140.8,97.4357142857,5.8,28.5,11,32.8,22.6,35.3,9.775071919871479
iq,2,0.2321571,0.2176143,0.2224143,0.2433857,73.85,296.97,296.295714286,292.7,116.8,96.4428571429,7.44285714286,27.45,9.25,33.1,22.2,14.7,14.52571809378208
iq,3,0.1992571,0.2649571,0.2363,0.2097571,139.06,296.912857143,295.951428571,293.2,99.8,95.2585714286,6.57142857143,27.5333333333,10,33,20.8,132.3,11.990401523844186
iq,4,0.3079857,0.2530286,0.34325,0.3178857,69.24,297.39,295.485714286,292.1,46,90.5628571429,9.42857142857,27.0333333333,10.0333333333,32.8,21.4,51.1,12.898563376811342
iq,5,0.10995,0.1662714,0.2246429,0.2218857,56.99,297.435714286,296.438571429,292.3,65.7,95.0128571429,7.82857142857,27.15,9.55,32.6,22,23,13.569387066160205
iq,6,0.1666714,0.2257429,0.2215,0.2202714,25.76,297.17,296.624285714,294.9,245.1,97.1685714286,5.37142857143,26.85,8.975,32.4,22,39,15.21699879799272
iq,7,0.2187857,0.2505143,0.2702143,0.3822,135.04,296.898571429,295.927142857,293.1,75.9,94.9514285714,8.31428571429,27,8.7,33.4,21.7,94.5,12.057447471959284
iq,8,0.1739,0.1503429,0.1659429,0.1458,96.59,298.098571429,295.177142857,293.1,62.8,86.1657142857,10.0428571429,28.0666666667,11.2,34.9,21.7,43.2,8.963443789438706
iq,9,0.2898571,0.2981571,0.2441429,0.2734143,121.79,296.514285714,295.367142857,291.9,50.3,94.08,7.6,26.6,9.3,32.2,20.4,138.1,7.56917013947783
iq,10,0.2039286,0.2261286,0.2998429,0.1779857,144.65,297.038571429,296.195714286,293.7,118.2,95.7685714286,6.78571428571,26.75,9.75,32.6,21.7,87.9,4.978831524301576
iq,11,0.1607,0.2274,0.2210571,0.2001571,79.25,296.352857143,295.534285714,292.1,79.2,95.7842857143,7.01428571429,26.975,9.5,32.2,21.8,65,4.397273286318356
iq,12,0.2969286,0.2631714,0.2453,0.2680143,68.24,297.078571429,295.317142857,291.5,124.1,91.3385714286,9.5,27.2,10.675,34,20.8,49.2,4.735014790135033
iq,13,0.2567143,0.2064833,0.2472429,0.2021,149.88,298.25,296.47,293.5,59.9,91.5428571429,8.68571428571,27.8,9.85,33.8,20.8,39.9,5.071499235586092
iq,14,0.2305714,0.21118,0.1904143,0.2078286,102.08,296.242857143,295.847142857,291.9,139.1,97.8928571429,5.78571428571,27.85,9.75,33.4,21.7,68.1,4.7769964663666755
iq,15,0.1417571,0.1708857,0.1451571,0.2036429,84.86,297.63,296.705714286,293.3,109.5,95.3657142857,8.94285714286,28.6,10.3,34,23.1,34.6,4.558167614429518
iq,16,0.2780286,0.3235143,0.2937571,0.3791286,85.81,297.7,296.855714286,293.7,125.8,95.76,7.22857142857,27.55,9.75,33.1,22.7,212,5.501996581734115
iq,17,0.3716571,0.3788857,0.4530429,0.4126143,49.66,297.605714286,296.268571429,292.2,92.2,93.5957142857,8.04285714286,27.82,9.1,32.8,22.2,7.9,5.485884505806187
iq,18,0.2117857,0.1863286,0.1939571,0.2609,61.7,297.028571429,296.241428571,293.4,56.6,95.93,8.87142857143,27.5666666667,10.7666666667,33.4,21.8,67.9,3.954268580429538
iq,19,0.3063,0.2805571,0.2832857,0.3039857,50.85,296.074285714,294.828571429,289.8,39.92,93.5171428571,8.15714285714,26.85,9.75,33.2,19.4,9.1,2.2698862649792666
iq,20,0.3813333,0.3767833,0.3292333,0.4714667,80.29,297.374285714,296.215714286,291.2,57.8,94.1742857143,8.42857142857,27.1,9.1,32.2,22.2,48,0.33479930921228274
iq,21,0.1982857,0.2052571,0.2014286,0.1702143,39.78,296.19,294.81,291.5,42.7,93.1985714286,8.94285714286,27.4,9.85,33,21.8,21.1,1.2351057516705666
iq,22,0.2482143,0.2148714,0.2555857,0.2077857,26.31,297.257142857,294.668571429,291.3,16.5,87.76,11.1571428571,27.18,9.06,33.1,22.2,68.2,0.38229646125455474
iq,23,0.1959714,0.2414286,0.1822857,0.1427714,14.46,297.525714286,295.205714286,291.4,35.4,88.5385714286,9.92857142857,27.15,10.075,32.4,21.3,12.8,1.2797588569241327
iq,24,0.16515,0.1638667,0.2271333,0.1948667,55.98,296.212857143,294.328571429,288.3,39,90.6285714286,10.0571428571,24.84,9.18,34.2,17.8,66.6,0.3224986175330322
iq,25,0.3135571,0.3152857,0.3249714,0.3508857,33.63,297.05,295.172857143,291,25.5,90.75,12.3428571429,27.25,11.6,34.4,20.3,3.8,2.468431999585402
iq,26,0.2218857,0.1698857,0.2181286,0.1972,89.4,297.447142857,294.972857143,291.9,181,88.5514285714,11.2714285714,26.9833333333,11.6166666667,33.8,19.8,37,1.7675547740028463
iq,27,0.2701,0.2655714,0.2868286,0.1659571,19.02,295.748571429,294.511428571,290.8,36.2,93.6685714286,9.71428571429,25.85,10.525,31.8,20,17,4.709142127483837
iq,28,0.1930429,0.2625,0.1430571,0.2026857,87.2,296.934285714,294.104285714,290.6,64.1,86.6571428571,9.45714285714,26,11.1428571429,32,19.8,13.9,3.0394502073289758
iq,29,0.2303143,0.3333571,0.1943143,0.2443,51.46,297.5,294.89,292,147.8,87.7328571429,10.0571428571,26,9.425,31.4,19.5,22.1,4.956513998351706
iq,30,0.3980571,0.4044857,0.3445,0.4733,35.72,295.854285714,291.954285714,286.2,15.5,81.1028571429,10.3714285714,25.1,11.7666666667,31.5,17.3,9.1,3.259957235639291
iq,31,0.2616857,0.2797286,0.1777143,0.2920857,37.23,296.332857143,293.75,291.1,16.3,87.39,10.0857142857,26.5,12.2,33.8,20.3,1,6.012694549598663
iq,32,0.2895,0.3001714,0.2397429,0.3087714,16.38,297.657142857,292.92,289.3,8.9,77.6428571429,13.1142857143,27,13.4,34.2,18.3,1,3.085651777033682
iq,33,0.1875667,0.1556714,0.1806,0.2584,12.93,297.988571429,292.655714286,288.4,29.5,76.5642857143,13.0142857143,27.5,13.2,34.6,18.4,0,3.241035286168593
iq,34,0.3844667,0.4623714,0.4074143,0.5290429,37.47,297.218571429,295.03,290.9,102.9,89.8471428571,10.2857142857,26.275,11.4,34.2,19.4,41.9,3.2352241150482897
iq,35,0.1917,0.1316286,0.1595714,0.1665,34.14,298.911428571,293.958571429,292.1,39.7,76.9514285714,13.0428571429,27.64,11.62,35.3,20.5,17,6.278425888448464
iq,36,0.4114,0.3285286,0.2673286,0.3661143,6.4,297.892857143,293.768571429,291.9,12.9,80.2285714286,11.0142857143,27.64,11.62,35.3,20.1,6.1,8.133090783553506
iq,37,0.389,0.4125667,0.2652571,0.3849286,50,298.175714286,294.324285714,292.2,25.8,82.6628571429,12.9,28.65,12.95,35.2,21,15,6.618751692788123
iq,38,0.3790429,0.4648,0.426,0.4304143,12.4,299.425714286,293.414285714,293.2,8.5,72.5357142857,14.0142857143,28.05,11.925,35.4,20.5,21.3,1.9641258329179259
iq,39,0.3430571,0.40106,0.2842714,0.3159714,48.42,299.097142857,294.75,293.5,58.7,79.9128571429,12.5428571429,28,12.5,35.6,20.6,28.9,11.787662161367807
iq,40,0.2247143,0.2918667,0.1414286,0.2094571,55.11,298.047142857,294.288571429,289.7,27.7,82.6157142857,11.7,27.15,11.15,36.2,19.8,35.3,11.573875080543772
iq,41,0.2075429,0.2421286,0.2069429,0.1810857,59.72,298.994285714,296.072857143,294.6,73.8,86.6171428571,10.6285714286,28.55,11.9,35.2,22.5,51.5,12.672613115816002
iq,42,0.1821571,0.2493333,0.2398857,0.2293286,51.03,298.435714286,295.825714286,293.5,35.3,87.4685714286,10.7857142857,28,11.0666666667,36,20.6,14,14.776509717327373
iq,43,0.2633714,0.2797143,0.2138429,0.3182429,65.1,298.312857143,296.812857143,293.6,58.5,93.0357142857,9.34285714286,27.3,9.8,35.2,22,37.6,22.093488618203406
iq,44,0.3497,0.3603571,0.3145714,0.2966714,44.15,299.425714286,296.327142857,293.6,51,85.7314285714,11.7571428571,28.8,13.3,35.4,21.7,34.1,8.42442792816246
iq,45,0.2395429,0.4598667,0.2842286,0.2958143,44.25,299.188571429,296.151428571,293.7,32.9,85.1385714286,11.0428571429,28.8333333333,11.9,35.2,22,10.9,8.362235744216989
iq,46,0.2633286,0.3331167,0.2090286,0.2533857,44.21,298.954285714,297.048571429,294.5,52.31,91.3828571429,10.7142857143,27.5,9.55,36.1,22.5,7.1,17.147944750230455
iq,47,0.3198143,0.2968571,0.2724714,0.3493286,47.31,297.89,297.517142857,294.3,107.7,97.9828571429,6.12857142857,26.65,7.65,32.2,22.1,64,18.2799167806027
iq,48,0.3762857,0.3881429,0.4332286,0.3629143,42.66,298.371428571,297.725714286,295,85.7,96.5728571429,7.47142857143,28.05,10.025,33.8,22.2,50,7.154493916699032
iq,49,0.3676167,0.35498,0.3258167,0.2811333,35.15,299.16,296.494285714,294.7,38,87.3571428571,10.1714285714,28.6,11.2,35.4,22.2,30,8.812635809181565
iq,50,0.13065,0.2654571,0.2230429,0.1365167,102.24,298.665714286,297.082857143,294.4,76.7,92.0228571429,9.28571428571,27.88,10.5,34.6,21,3,24.4030317985691
iq,51,0.2569833,0.2234714,0.2338833,0.2531,50.42,298.612857143,297.228571429,294.1,70.8,92.92,8.6,28.2333333333,10.0666666667,34.3,22,21.3,8.4712666539137
iq,1,0.2558286,0.2686571,0.2684143,0.2444714,35.33,298.007142857,296.598571429,294.1,66.7,92.8628571429,6.62857142857,28.475,10.45,34.9,22.8,23.8,11.21058424013389
iq,2,0.1882286,0.1391429,0.2527286,0.1705857,33.14,296.241428571,295.275714286,292.9,53.1,95.2328571429,6.57142857143,26.45,7.9,31.2,21.2,86.8,12.937953437465882
iq,3,0.2522,0.1847429,0.2417,0.2330143,44.02,296.971428571,295.312857143,292.8,44.6,91.8028571429,7.52857142857,26.7,7.46666666667,31.8,22.6,82,13.52678121617116
iq,4,0.1837286,0.1270571,0.1659857,0.1637286,97.26,297.698571429,296.708571429,293.6,71.9,94.8728571429,8.21428571429,27.9666666667,10.0333333333,33.6,22.5,36.8,18.02820916854805
iq,5,0.3688571,0.3753286,0.3368714,0.4180143,43.53,297.625714286,296.045714286,292.7,88.6,92.5128571429,7.6,26.7,6.45,33.3,23.2,51.3,14.796444447056155
iq,6,0.2749571,0.2709143,0.2930429,0.2944,97.8,298.005714286,296.985714286,293.9,104.2,94.7528571429,9.52857142857,28.35,9.05,33.4,22.4,15,12.181511762350612
iq,7,0.2670286,0.1907286,0.2791857,0.2821857,129.23,297.817142857,296.377142857,293.5,188.1,92.9057142857,7.78571428571,27.8,8.6,33.8,22.4,19.6,15.648040023601634
iq,8,0.2979667,0.32775,0.2443571,0.3086714,66.47,297.747142857,296.782857143,294.1,152.4,95.3114285714,6.91428571429,27.12,9.24,33,21.7,33.3,10.358661716106761
iq,9,0.3455167,0.34686669999999997,0.3371167,0.38255,39.19,297,296.245714286,292.7,62.4,96.0228571429,7.7,27.6,9.56666666667,34.2,21.8,111.3,6.001509850837007
iq,10,0.2953429,0.3098571,0.2546857,0.2637286,111.09,296.958571429,296.47,294.2,69.2,97.4785714286,6.18571428571,27.7333333333,9.53333333333,34.2,22.6,149.9,6.279180004855604
iq,11,0.2236714,0.11945,0.2248,0.2283714,27.21,297.935714286,297.038571429,294.4,97,95.54,8.32857142857,28.3666666667,10.5333333333,34.3,22.2,35.1,4.694085474478072
iq,12,0.2318,0.1955833,0.2047857,0.2501857,76.86,298.188571429,297.562857143,294.6,111.3,96.7485714286,7.12857142857,27.9,9.16666666667,34.9,22.8,0,9.669690995068313
iq,13,0.2634286,0.2106143,0.2694143,0.2458714,104.47,298.327142857,297.141428571,294.1,81.72,94.2185714286,8.94285714286,28.15,11.15,34.2,22,70.6,4.662321718268434
iq,14,0.2235429,0.2085429,0.2399714,0.2185571,122.6,297.621428571,296.518571429,294.3,131.3,94.63,8,28.7,10.8333333333,34.8,21.8,36.8,3.6714443268097234
iq,15,0.2632,0.2374,0.2501429,0.1991143,88.07,297.754285714,296.3,293.7,52.2,93.0914285714,9.4,27.6333333333,9.53333333333,33.6,22,54.1,2.709476964226493
iq,16,0.3090286,0.2702667,0.2355,0.2596857,44.3,298.647142857,296.885714286,294,121,91.8628571429,8.35714285714,28.3333333333,10,34.2,22.4,53.6,6.891804161046309
iq,17,0.1933143,0.2470571,0.2756429,0.3727286,71.07,297.202857143,296.561428571,293,58.2,96.58,7.2,26.95,9.35,33.6,21.2,74.9,4.634669633089562
iq,18,0.3851429,0.3697,0.3759333,0.3542143,2.28,297.981428571,293.228571429,289.4,2.6,77.7571428571,14.2857142857,27.25,13.125,35,18.2,8.9,-1.6841749393702727
iq,19,0.3963429,0.2924714,0.3334,0.3522714,62.52,298.31,296.792857143,293.3,52.6,92.25,9.67142857143,28.45,9.85,34.6,22.4,7.1,1.4941779389342749
iq,20,0.3525571,0.28105,0.3070714,0.2774,46.27,297.367142857,296.435714286,293.3,105.7,95.3385714286,6.4,28.2333333333,9.4,34.1,21.4,38.6,3.136075932532993
iq,21,0.2368286,0.2938571,0.2234429,0.2994286,87.29,296.88,295.85,292.5,124.2,94.74,6.7,26.6333333333,8.9,32.8,21.8,97.3,2.0854736046222726
iq,22,0.3014714,0.3800286,0.2806286,0.3831857,41.12,297.774285714,295.638571429,292.7,67.6,89.99,10.1,27.4,9.05,32.6,21.8,33,2.157079399202086
iq,23,0.2476,0.2963429,0.2853714,0.3503571,71.52,297.167142857,295.845714286,291.6,45.7,93.8914285714,9.65714285714,27.52,10.72,33.8,21.4,68,-1.2625368324784176
iq,24,0.2387286,0.2510286,0.2525857,0.2497714,78.96,295.831428571,294.894285714,290.7,45.22,94.9671428571,7.38571428571,27.2,10.075,32.6,21.6,93.2,2.3105298053789376
iq,25,0.3104286,0.3027,0.4066143,0.4039429,39.54,295.778571429,293.648571429,292.5,4.7,89.0571428571,8.22857142857,26.7,8.48,32.2,21.8,34.1,5.2949774457893675
iq,26,0.3394667,0.2400714,0.3569429,0.2736,51.8,297.372857143,294.615714286,289.6,27.8,87.03,11.5428571429,27.35,9.675,32.6,22,14.9,-0.5486541487574605
